146	U53	11/11/2019 9:00:00 AM	N376 N182 N199 N0 N152 N462 N176 N136 N149 N460 N56 N156 N289 N310 N290	N189-0 N257-0 N27-0 N308-0 N141-0 N127-0
147	U55	11/11/2019 9:00:00 AM	N193 N136 N166 N296 N299 N156 N140 N170 N359 N10 N268	N207-0 N413-0 N43-0 N210-0 N173-0
148	U80	11/11/2019 9:00:00 AM	N364 N340 N283 N291 N234 N267 N260 N248 N464 N97 N202	N21-0 N98-0 N77-0 N412-0 N325-1 N244-0 N33-0 N242-0 N334-0 N222-0 N456-0 N336-0 N122-0
149	U97	11/11/2019 9:00:00 AM	N211 N107 N466	N202-0 N79-0 N453-0 N343-0 N425-0 N284-0 N16-0 N209-1 N432-1 N167-1 N300-0 N117-0
150	U11	11/11/2019 9:00:00 AM	N268 N215 N465 N119 N38 N393 N457 N426	N174-1 N221-0 N50-0 N444-0 N308-0 N385-0
151	U92	11/11/2019 9:00:00 AM	N83 N21 N52 N127 N432 N55 N238 N87 N408	N100-0 N325-0 N452-0 N443-0 N101-0
152	U61	11/11/2019 9:00:00 AM		N180-0 N334-0 N383-0 N175-0 N329-0 N444-0 N289-0 N282-0 N11-0 N388-0 N94-0
153	U40	11/11/2019 9:00:00 AM	N412 N114 N292 N474 N487 N284	N371-1 N347-0 N355-0 N18-1 N437-0 N304-0 N234-0 N332-0 N293-0 N167-0 N182-0 N486-0
154	U93	11/11/2019 9:00:00 AM	N462 N379 N489 N143 N420 N347 N355 N235 N46 N272 N68	N206-0 N185-0 N493-0 N323-0 N443-0 N277-0 N216-0 N384-0 N293-0 N447-1 N278-0 N244-0 N415-0 N309-1
155	U79	11/11/2019 9:00:00 AM	N362	N494-0 N295-0 N142-0 N109-0 N168-0 N183-0 N339-0 N221-0 N457-0
156	U87	11/11/2019 9:00:00 AM	N494 N360 N220 N428 N302 N240 N346 N75	N290-0 N82-0 N79-0 N90-0 N283-0 N273-1 N404-0
157	U29	11/11/2019 9:00:00 AM	N459 N40 N394 N405 N415 N30 N298	N337-0 N296-0 N364-0 N372-0 N119-0 N187-0 N109-0 N230-0 N396-0 N456-0
158	U3	11/11/2019 9:00:00 AM	N351 N316 N344 N262 N347 N420 N292 N114 N309 N155 N240 N77 N119 N297 N465 N491	N341-0 N105-0 N94-1 N391-0 N358-0 N443-0 N174-0 N72-0 N270-0 N422-0 N140-0 N141-0 N405-0
159	U90	11/11/2019 9:00:00 AM	N137 N35 N450 N228 N156 N399 N250 N128 N473 N325 N245 N269 N357	N11-0 N27-0 N78-0 N180-0 N339-0 N298-0 N461-0 N213-0 N110-0 N231-1
160	U4	11/11/2019 9:00:00 AM	N132 N54 N394 N131 N268 N468 N288 N300 N425 N24 N203	N41-0 N178-0 N13-0 N254-0 N490-0 N282-0 N30-0
161	U34	11/11/2019 9:00:00 AM	N317 N335 N475 N424 N361 N299	N89-0 N173-0 N45-0 N43-0 N326-0 N152-0 N193-0 N461-0 N243-0
162	U1	11/11/2019 9:00:00 AM		N127-0 N8-0 N315-1 N49-0 N351-0 N94-0 N481-0 N239-0 N52-0 N327-0 N11-1 N77-0 N273-0 N237-0
163	U14	11/11/2019 9:00:00 AM	N283 N446 N342 N273 N328 N60 N267 N269 N302 N281 N20 N360 N97 N383	N393-0 N369-0 N463-0 N179-1 N2-0 N68-0 N246-0
164	U94	11/11/2019 9:00:00 AM	N338 N5	N318-0 N271-0 N125-0 N166-0 N110-0 N25-0 N87-0 N153-0 N312-0 N195-0 N18-0
165	U63	11/11/2019 9:00:00 AM	N36 N430 N272 N113	N107-0 N63-0 N227-1 N469-0 N225-0 N28-0 N316-0 N364-0 N330-0
166	U83	11/11/2019 9:00:00 AM	N67 N391 N423 N57 N285 N376 N460 N73 N170 N90 N237 N152	N320-0 N368-1 N373-0 N82-0 N277-0 N353-0 N27-0 N143-0
167	U26	11/11/2019 9:00:00 AM	N143 N220 N232 N357 N34 N463 N147 N188 N412 N184 N472 N347 N160 N48	N450-0 N189-0 N398-0 N499-0 N384-0
168	U59	11/11/2019 9:00:00 AM	N119 N291 N475	N364-0 N472-0 N34-0 N250-1 N9-0 N455-0 N29-0 N146-0 N331-0 N483-0 N122-0 N341-1
169	U24	11/11/2019 9:00:00 AM	N12 N159 N177 N126 N56 N426 N65 N1 N98 N312 N113 N153	N170-0 N269-0 N140-0 N141-1 N490-0 N224-0 N186-0 N238-0 N341-0 N301-0 N432-0
170	U5	11/11/2019 9:00:00 AM	N172 N496 N34 N330 N399 N364 N128 N387 N153 N162 N234 N291 N317 N117 N233 N484	N16-0 N463-0 N456-0 N462-0 N407-0 N273-0
171	U33	11/11/2019 9:00:00 AM	N98 N351 N307 N481 N396 N28 N498 N276 N491	N106-0 N376-0 N282-0 N460-0 N114-0 N100-0 N48-0 N338-0 N138-0 N310-0
172	U89	11/11/2019 9:00:00 AM	N339 N493 N387 N424 N128 N100 N348 N291 N169 N16 N413 N399	N236-1 N302-0 N310-0 N94-0 N357-0
173	U21	11/11/2019 9:00:00 AM	N229 N396 N412 N487 N129 N465 N119 N236 N162 N6 N68 N272 N114 N155	N496-0 N45-0 N361-1 N110-0 N92-0 N244-0 N119-0 N115-0 N373-0 N272-1 N308-0 N467-1 N259-0
174	U58	11/11/2019 9:00:00 AM	N343 N442 N283 N421 N470 N456 N69 N187 N161 N327 N103 N14	N228-0 N247-0 N7-0 N149-0 N167-1 N337-0 N0-0
175	U35	11/11/2019 9:00:00 AM	N359 N209 N389 N330 N345 N340 N73 N234 N362 N32 N145 N365 N380 N383 N490 N166 N156 N208	N450-0 N382-0 N159-0 N319-0 N82-0 N47-0 N221-0 N245-0 N384-0 N252-0 N241-0 N166-0 N356-0
176	U30	11/11/2019 9:00:00 AM	N486 N342 N477 N36 N428 N441 N383 N281 N307 N361 N175 N222 N97	N427-0 N339-0 N318-0 N112-0 N327-1 N36-0 N313-0 N199-0 N389-0
177	U1	11/11/2019 9:00:00 AM	N71 N67 N286 N0 N190 N84	N235-0 N179-0 N154-1 N295-0 N346-0 N10-0 N389-1 N366-0
178	U31	11/11/2019 9:00:00 AM	N486 N177	N202-0 N358-0 N89-0 N314-0 N145-0 N266-1 N38-0 N68-0
179	U9	11/11/2019 9:00:00 AM	N446 N337 N265 N89 N87 N281	N71-0 N111-0 N219-0 N272-0 N420-0 N190-0 N495-0
180	U35	11/11/2019 9:00:00 AM	N289 N46 N225 N30 N258 N241 N136 N190 N139	N179-0 N480-0 N330-1 N91-0 N304-0 N24-0 N31-0 N12-0
181	U65	11/11/2019 9:00:00 AM	N481 N195 N48 N213 N489 N34 N463 N121 N455 N412 N265 N143 N236 N467 N164	N458-0 N92-0 N490-0 N40-0 N242-0 N462-0 N179-0 N398-0
182	U61	11/11/2019 9:00:00 AM	N39 N436 N280 N139 N371 N370 N424 N189	N52-0 N320-0 N269-0 N286-0 N393-0 N237-0 N190-0
183	U29	11/11/2019 9:00:00 AM	N142 N151 N375 N207 N233 N40 N122	N279-0 N127-0 N321-0 N28-0 N25-0 N385-1 N356-0 N315-0 N143-0 N37-0
184	U99	11/11/2019 9:00:00 AM	N171 N29 N422 N33 N314 N342 N244 N274 N334 N121 N217 N182 N397 N348 N109 N85 N273 N327	N280-0 N163-0 N485-0 N394-0 N329-1 N177-0 N181-0 N101-0 N195-0 N384-0 N82-1 N427-0 N256-0
185	U53	11/11/2019 9:00:00 AM	N231 N310 N70 N391 N353 N82 N277 N208 N32 N107 N6 N336 N237 N139 N424	N41-1 N216-0 N176-0 N429-0 N268-0 N439-0 N93-0 N424-0
186	U48	11/11/2019 9:00:00 AM	N482 N470 N327 N370 N357 N142 N373 N442 N417 N424 N161 N67 N285 N225 N118 N210 N343	N419-1 N1-0 N32-1 N117-0 N355-0 N62-0 N61-1 N344-0
187	U41	11/11/2019 9:00:00 AM	N12 N21 N41 N409 N180 N184 N432 N303 N251 N66	N30-0 N208-0 N449-0 N207-0 N369-0 N202-0 N244-0 N38-0 N243-0 N14-0 N372-0 N186-0 N297-0
188	U11	11/11/2019 9:00:00 AM	N40 N75 N1 N238 N332 N115 N158 N300 N203 N19 N4 N478 N415 N374 N253 N151 N354	N451-0 N110-0 N30-0 N243-1 N70-0 N145-0 N311-0
189	U48	11/11/2019 9:00:00 AM	N261 N327 N377 N280 N52	N208-0 N50-0 N358-0 N417-1 N346-1 N154-0 N352-0 N196-0
190	U85	11/11/2019 9:00:00 AM	N139 N76 N496 N428 N88 N281 N25 N140 N36 N48 N422 N397	N349-0 N243-0 N8-0 N451-0 N90-0
191	U50	11/11/2019 9:00:00 AM	N110 N58 N199 N316 N298 N102 N436 N93 N122 N312 N17	N355-0 N245-0 N188-0 N327-0 N367-0
192	U69	11/11/2019 9:00:00 AM	N434 N215 N386 N468 N408 N31 N366 N462 N314 N426 N51 N142 N5 N478	N318-0 N368-1 N432-0 N460-0 N250-0 N307-0 N72-0 N249-1 N234-0 N69-0 N382-0 N438-1 N326-0 N169-0
193	U99	11/11/2019 9:00:00 AM	N409 N33 N281 N66 N254 N234 N348 N496 N82 N302 N179 N274	N50-0 N376-0 N445-0 N304-0 N411-0 N152-0 N32-0 N209-0 N142-0
194	U59	11/11/2019 9:00:00 AM	N227 N248 N91	N154-0 N71-0 N243-0 N106-0 N425-1 N200-0 N77-0 N452-0
195	U70	11/11/2019 9:00:00 AM	N104 N102 N155 N354 N51 N294 N215 N3	N125-0 N185-0 N122-0 N243-0 N258-1 N132-1 N17-1 N20-0 N50-0 N96-0 N315-0 N314-0
196	U99	11/11/2019 9:00:00 AM	N93 N224 N348 N303 N171 N71 N40 N430 N477 N496 N427 N61 N278 N360 N20 N86 N254 N244 N75	N310-0 N373-0 N282-0 N247-0 N84-0 N4-0 N269-0 N364-0 N195-0 N122-0 N479-1 N369-0 N378-0 N344-0
197	U60	11/11/2019 9:00:00 AM		N177-0 N399-0 N52-0 N439-0 N325-1 N303-0 N496-0 N37-0 N214-0 N476-0
198	U85	11/11/2019 9:00:00 AM	N321 N360	N421-0 N494-0 N36-1 N152-0 N45-0 N201-0 N231-0 N417-0 N169-0 N258-0 N292-0 N440-0
199	U33	11/11/2019 9:00:00 AM	N350 N385 N77 N194 N465 N232 N351 N168 N433 N68 N459	N321-1 N477-0 N60-0 N55-0 N25-0 N157-0 N204-0 N458-0 N259-1 N225-0 N270-0
200	U56	11/11/2019 9:00:00 AM	N374	N367-0 N320-0 N145-0 N305-1 N207-0 N115-0 N242-0 N211-0 N378-0
201	U95	11/11/2019 9:00:00 AM	N266 N466 N331 N187 N138 N189 N451 N421 N286 N43 N339 N197 N77 N410 N106 N265 N118 N461 N39	N8-0 N15-0 N188-0 N340-0 N166-0 N273-0 N419-0
202	U43	11/11/2019 9:00:00 AM	N459 N433 N195 N283 N440 N319 N289 N367 N166 N188 N347	N494-0 N78-0 N262-0 N214-0 N252-0 N204-0 N320-0 N376-0
203	U37	11/11/2019 9:00:00 AM	N179 N438 N123 N413 N263 N171 N33 N494 N63 N295 N297 N19 N96 N82 N479	N411-0 N12-0 N414-0 N20-0 N131-0 N219-0 N190-0 N305-1
204	U20	11/11/2019 9:00:00 AM	N167 N107 N55 N296 N140 N420	N176-1 N212-0 N113-0 N139-0 N222-0 N182-0 N423-0 N288-0 N94-0 N151-0 N231-1 N395-1
205	U40	11/11/2019 9:00:00 AM	N292 N499 N236 N367 N143 N345 N385 N82 N129 N119 N447 N235	N302-1 N257-0 N417-0 N277-0 N79-0 N243-0 N433-0 N419-0 N18-0 N299-0 N327-0 N32-0 N446-1 N215-0
206	U58	11/11/2019 9:00:00 AM	N461 N13 N162 N146 N474 N197 N55 N14 N261 N138 N416	N325-0 N182-0 N155-0 N379-0 N362-0 N295-0 N401-1 N431-0 N241-0 N292-0 N219-0 N430-0 N62-0
207	U64	11/11/2019 9:00:00 AM	N19 N23 N281 N338 N36 N442 N467 N438 N175 N348	N359-0 N2-0 N17-0 N242-0 N489-0 N352-0
208	U34	11/11/2019 9:00:00 AM	N474 N398	N33-0 N50-0 N29-0 N360-0 N334-0 N347-0 N60-1 N97-0 N63-0 N412-0 N253-0
209	U51	11/11/2019 9:00:00 AM	N427 N309 N282 N328 N175 N257 N85 N20 N434 N19 N428	N79-0 N101-0 N189-0 N349-0 N365-0 N229-0
210	U86	11/11/2019 9:00:00 AM	N197	N66-0 N195-0 N427-0 N299-0 N350-1 N164-0 N341-0
211	U55	11/11/2019 9:00:00 AM	N149 N152 N60 N336 N190	N77-0 N409-0 N142-0 N467-0 N70-0 N291-1 N183-0 N347-0 N61-0
212	U15	11/11/2019 9:00:00 AM	N62 N132	N293-0 N285-0 N345-0 N264-0 N168-0 N330-0 N12-0
213	U85	11/11/2019 9:00:00 AM	N33 N263 N282 N175 N295 N430 N90 N50 N281 N438 N378 N93 N19 N86	N499-0 N20-1 N352-0 N457-0 N490-0 N324-0 N308-0 N170-0 N156-0 N198-0
214	U53	11/11/2019 9:00:00 AM	N393 N362 N241 N291 N116 N145 N59 N176 N380 N165 N178 N397 N391 N340 N84 N133 N139 N152	N347-0 N448-0 N69-1 N2-0 N460-0
215	U73	11/11/2019 9:00:00 AM	N396 N11 N487 N379	N74-0 N431-0 N354-0 N16-0 N357-0 N416-0 N164-0 N498-0 N268-0 N383-0
216	U74	11/11/2019 9:00:00 AM	N202 N166 N416 N133 N495 N289	N63-0 N134-0 N190-0 N389-0 N221-0 N415-0 N372-0 N293-0 N356-0 N494-0 N161-0 N256-0 N318-0
217	U39	11/11/2019 9:00:00 AM	N161 N436 N229 N2 N239 N419 N293 N370 N70 N445	N66-0 N187-0 N140-0 N317-1 N10-0 N146-0
218	U3	11/11/2019 9:00:00 AM	N224 N472 N351 N378 N379 N164 N24 N143 N235 N392 N283 N465 N28 N388	N197-0 N435-0 N108-0 N119-0 N56-0 N475-0 N25-0 N331-0 N349-0 N288-0
219	U14	11/11/2019 9:00:00 AM	N182 N85 N254 N19 N330	N483-0 N391-0 N261-0 N40-0 N83-0 N201-0
220	U48	11/11/2019 9:00:00 AM	N104 N470 N421 N424 N335 N73	N159-0 N82-0 N146-1 N237-0 N74-0 N448-0
221	U51	11/11/2019 9:00:00 AM	N97 N272 N274 N342 N295 N23 N477 N240 N282 N488 N327 N428 N44 N76 N395	N357-1 N105-0 N298-0 N79-0 N54-0 N43-0 N448-0 N93-1 N312-0 N230-0 N281-0
222	U23	11/11/2019 9:00:00 AM	N257 N414 N156 N251 N408 N352 N162 N45	N72-0 N139-0 N5-0 N7-1 N71-0 N217-0 N334-0 N324-0 N344-1 N232-0 N367-0 N358-1
223	U36	11/11/2019 9:00:00 AM	N363 N46 N471 N356 N458 N170 N332 N271 N315 N318 N265 N355 N337 N297	N267-0 N337-0 N44-0 N309-1 N10-0 N79-0 N280-0 N147-0
224	U3	11/11/2019 9:00:00 AM	N385 N262 N412 N121 N236 N341 N160 N308 N276 N465 N463 N64 N487 N129 N347 N232 N283 N421	N354-0 N458-0 N495-0 N215-0 N256-0 N412-0 N90-0 N116-0
225	U14	11/11/2019 9:00:00 AM	N267 N25 N63 N60	N444-0 N177-0 N161-0 N257-0 N387-0 N77-0 N337-0
226	U28	11/11/2019 9:00:00 AM	N117 N122 N279 N98 N299 N108 N281 N253 N239 N199 N110 N180 N473 N24 N366 N207 N77 N312	N331-0 N449-0 N350-0 N194-0 N218-0 N413-0 N421-0 N232-1 N71-0 N387-0 N233-0 N37-0
227	U76	11/11/2019 9:00:00 AM	N370 N278 N421 N299 N135 N94 N388 N242 N39 N443 N410 N461 N435 N343	N278-0 N283-1 N395-1 N466-0 N343-0 N480-0
228	U88	11/11/2019 9:00:00 AM	N77 N491 N261 N433 N119 N212	N1-0 N150-0 N324-0 N101-0 N206-0 N204-0 N404-0 N422-0 N414-0 N445-0
229	U0	11/11/2019 9:00:00 AM	N380 N390 N381 N231 N299 N65 N208 N376 N107 N467 N116	N84-1 N327-0 N127-0 N11-0 N241-1 N215-0 N335-0 N346-0 N98-0 N355-0 N290-1 N139-1 N333-0 N136-1
230	U15	11/11/2019 9:00:00 AM	N144 N318 N87 N75 N485 N89 N311 N174 N62 N371	N318-0 N158-0 N0-0 N239-0 N290-0 N243-0 N423-0 N107-0
231	U51	11/11/2019 9:00:00 AM	N282 N109 N278 N302 N4 N25 N295 N40 N37 N294 N33 N61 N20 N175 N63	N12-1 N127-0 N472-0 N416-0 N35-0 N390-0 N340-0 N355-0 N34-1 N176-0 N75-0 N322-1 N315-0
232	U27	11/11/2019 9:00:00 AM	N443 N145 N423 N376 N359 N247 N258 N120 N178 N314 N149 N152	N230-0 N238-0 N11-0 N194-0 N464-0 N409-0 N370-0 N86-0 N384-0 N427-0 N448-0 N309-0 N123-0
233	U36	11/11/2019 9:00:00 AM	N74 N221 N465	N407-0 N370-0 N63-0 N46-0 N224-0 N477-0 N202-0 N196-1 N133-0 N393-0 N88-0 N277-0 N311-1
234	U52	11/11/2019 9:00:00 AM	N22 N199 N369 N212 N24 N3 N300 N110 N299 N374 N11 N33 N40 N65	N229-0 N308-0 N112-0 N283-0 N215-0
235	U37	11/11/2019 9:00:00 AM	N75 N441 N477 N302 N5 N499 N86 N486 N397 N175 N125 N63 N25 N383 N23	N491-0 N386-0 N62-0 N399-0 N475-0 N304-0 N404-0 N445-0 N28-0 N416-0 N214-0 N33-1 N191-0 N130-0
236	U23	11/11/2019 9:00:00 AM	N119 N497 N7 N194 N131 N185 N476 N99 N21 N83 N20 N66 N358	N496-0 N273-0 N357-0 N258-0 N179-0 N237-0 N249-0 N75-0 N377-0
237	U40	11/11/2019 9:00:00 AM	N385 N453 N465 N155 N174 N455 N379	N189-0 N476-0 N171-0 N224-0 N330-1 N478-0 N135-0 N349-0 N187-0
238	U93	11/11/2019 9:00:00 AM	N412 N220 N392 N367 N292 N87 N336 N481 N455 N143 N195 N155 N472 N253 N309 N426 N68	N443-0 N274-0 N276-1 N334-0 N197-0 N109-0 N328-1 N152-0 N214-0 N241-0 N17-0 N166-0
239	U92	11/11/2019 9:00:00 AM	N457 N21 N246 N52	N213-0 N38-0 N199-1 N178-0 N418-0 N158-0
240	U24	11/11/2019 9:00:00 AM	N40 N102 N484 N154 N72 N207 N204 N268 N304 N108 N299 N38 N426 N401 N203	N432-0 N117-0 N113-0 N13-0 N212-0 N66-0 N33-0 N429-0 N395-0 N205-0 N112-0 N269-0
241	U54	11/11/2019 9:00:00 AM	N167 N474 N103 N91 N270 N342 N173 N146 N210 N397 N361 N135 N343 N339 N417 N280	N321-0 N29-0 N255-0 N297-0 N467-1 N257-0 N212-0 N82-0 N313-0
242	U44	11/11/2019 9:00:00 AM	N402 N253	N337-0 N87-0 N471-0 N358-0 N222-0 N476-0 N350-0 N203-0 N295-0 N101-0 N433-0 N283-1
243	U92	11/11/2019 9:00:00 AM	N251 N183 N121	N218-0 N314-0 N177-0 N101-0 N327-0 N223-0 N253-0 N13-0 N188-0 N176-0 N420-0
244	U81	11/11/2019 9:00:00 AM	N34 N371 N276	N184-0 N307-0 N442-0 N393-0 N428-0 N387-0 N305-1 N334-1 N195-0 N129-0
245	U26	11/11/2019 9:00:00 AM	N378 N419 N455	N11-0 N93-0 N55-0 N115-0 N275-0 N454-0 N438-0 N126-0
246	U91	11/11/2019 9:00:00 AM	N246 N222 N55 N251 N257 N256 N473 N92 N147 N7 N214 N207 N165 N380 N54	N492-0 N238-0 N92-0 N349-0 N69-1 N29-0 N120-0 N143-0 N278-0 N268-0 N328-1 N339-0 N364-0 N322-1
247	U4	11/11/2019 9:00:00 AM	N95 N435 N56 N384 N151 N4 N120 N393 N153 N102 N447 N126 N24	N224-0 N84-0 N381-0 N219-1 N123-0 N188-1 N382-0 N347-0 N174-0
248	U87	11/11/2019 9:00:00 AM	N210 N179 N457 N496 N430 N60	N321-0 N292-0 N48-0 N154-0 N263-0 N3-0 N75-1
249	U38	11/11/2019 9:00:00 AM	N23 N279	N311-0 N234-0 N102-1 N367-0 N441-1 N32-0 N412-0 N348-0 N38-1 N492-0 N245-0 N160-0
250	U10	11/11/2019 9:00:00 AM	N475 N201 N388 N434 N291 N162 N329 N202 N260 N492 N325 N80 N302 N384 N473 N316	N469-0 N120-0 N483-0 N378-0 N61-0 N35-0 N13-0 N291-1 N179-1 N311-0 N226-0 N144-0 N11-0 N395-0
251	U12	11/11/2019 9:00:00 AM	N177 N354 N95 N439 N455 N49	N5-0 N105-0 N482-0 N199-0 N191-1 N151-0 N224-0 N459-0 N154-0 N469-0 N330-0 N53-0
252	U88	11/11/2019 9:00:00 AM	N385 N378 N72 N489 N160 N114 N28 N341 N367 N18 N392 N164	N393-0 N266-0 N443-0 N290-0 N356-0 N140-0 N78-0 N355-0 N497-1 N122-0 N294-0 N361-0
253	U52	11/11/2019 9:00:00 AM	N154 N483 N104 N255 N305 N102 N325	N426-1 N415-1 N242-0 N267-0 N340-0 N158-0 N278-0 N228-0
254	U52	11/11/2019 9:00:00 AM	N454 N40 N403 N65 N400 N264 N459 N153 N115 N132 N4	N365-0 N52-0 N473-0 N241-1 N239-0 N66-0 N290-0 N368-0 N496-1 N449-0 N85-0 N485-0 N177-0
255	U2	11/11/2019 9:00:00 AM	N499 N472 N276 N370	N371-1 N0-0 N188-0 N263-0 N266-0 N432-0 N398-0 N239-0 N454-0 N220-1 N451-0 N408-0
256	U85	11/11/2019 9:00:00 AM	N259 N441	N75-0 N56-0 N23-0 N297-0 N495-0 N229-0 N116-0 N419-0 N187-0 N381-1
257	U6	11/11/2019 9:00:00 AM	N27 N429 N360 N497 N194 N183 N322 N87	N113-0 N7-1 N175-0 N278-0 N393-0 N133-0 N499-0
258	U32	11/11/2019 9:00:00 AM		N86-0 N164-0 N274-0 N55-0 N484-0
259	U74	11/11/2019 9:00:00 AM	N155	N383-1 N393-0 N194-0 N409-0 N379-0 N278-0 N76-0 N353-1 N423-1 N320-0 N124-0 N84-1 N11-0 N376-1
260	U94	11/11/2019 9:00:00 AM	N319 N171 N359 N23 N438 N140 N397 N75 N175 N488 N82 N57 N96 N360 N348 N183 N274 N60	N218-0 N59-0 N348-0 N355-0 N196-1 N268-0 N25-0 N417-0 N136-0 N437-0
261	U10	11/11/2019 9:00:00 AM	N320 N453 N341 N234 N350 N100 N431 N492 N286 N357 N30 N440 N484 N266 N201 N194 N344 N288	N348-1 N343-0 N432-0 N105-0 N199-0 N111-0 N17-0
262	U45	11/11/2019 9:00:00 AM	N422	N156-1 N153-0 N45-0 N7-0 N16-0 N155-0
263	U81	11/11/2019 9:00:00 AM		N450-1 N47-0 N436-0 N248-0 N274-0 N120-0 N427-0 N179-0 N297-0 N165-0 N164-1 N157-0 N417-0 N193-0
264	U0	11/11/2019 9:00:00 AM	N177 N490 N495 N170 N173 N208 N211 N362 N358 N340 N25 N326 N460 N0 N152	N452-0 N262-0 N361-0 N164-0 N436-0 N36-0
265	U67	11/11/2019 9:00:00 AM	N265 N59 N188 N363 N458 N191 N494 N186	N172-0 N435-0 N54-0 N394-0 N111-1 N32-0 N189-0 N96-0 N250-0 N324-0 N204-0 N334-1 N467-0
266	U80	11/11/2019 9:00:00 AM	N462 N266 N228 N357 N413 N202 N216 N384 N450 N370 N288 N350 N473	N336-0 N334-0 N427-0 N143-0 N213-0 N149-0 N370-0 N106-0 N394-0 N327-0 N383-0 N475-0
267	U30	11/11/2019 9:00:00 AM	N113 N97 N100 N176 N441 N269	N12-0 N483-0 N191-0 N352-0 N475-0 N81-0 N287-0 N348-1
268	U19	11/11/2019 9:00:00 AM	N202 N418 N227 N463 N349 N169 N100 N464 N448 N382 N364 N414 N473 N240	N53-0 N58-0 N333-0 N465-0 N344-1 N186-0 N290-0 N239-0
269	U14	11/11/2019 9:00:00 AM	N379 N269 N438 N488	N384-0 N11-0 N330-0 N417-0 N450-0 N54-0 N327-0
270	U69	11/11/2019 9:00:00 AM	N65 N238 N130 N142 N354 N17 N58 N11 N154 N470 N36 N394 N468 N488	N328-0 N414-0 N11-0 N276-0 N63-0 N45-0 N364-0 N385-0 N460-0 N98-1 N179-0 N332-0 N133-0 N20-0
271	U45	11/11/2019 9:00:00 AM	N90 N224 N398 N211	N97-0 N326-1 N486-0 N28-0 N139-0 N407-0
272	U47	11/11/2019 9:00:00 AM	N470 N82 N91 N23 N466 N270 N428 N210 N401 N200 N419 N157 N331 N443 N189 N456 N21	N62-0 N196-0 N458-0 N484-0 N188-0
273	U21	11/11/2019 9:00:00 AM	N99	N460-0 N154-0 N143-0 N138-0 N266-0 N399-0 N201-0 N414-0 N496-0 N273-0 N430-0 N258-0 N338-0
274	U65	11/11/2019 9:00:00 AM	N309 N351 N28 N433 N219 N367 N489 N236 N463 N40 N129 N39 N160	N386-0 N1-0 N312-0 N431-0 N84-0 N260-0 N175-0 N148-0 N321-0
275	U23	11/11/2019 9:00:00 AM	N429 N45 N66 N230 N185 N389 N214 N263 N351 N257 N316	N464-0 N417-0 N470-0 N151-1 N371-0 N200-0
276	U2	11/11/2019 9:00:00 AM	N121 N351 N385 N35 N465	N206-1 N335-1 N365-0 N87-0 N256-0
277	U65	11/11/2019 9:00:00 AM	N385 N396 N412 N68 N292 N345 N48 N413 N301 N129 N143 N236	N495-0 N259-0 N337-0 N345-0 N193-0 N462-0 N366-0 N186-0 N278-0 N340-0
278	U99	11/11/2019 9:00:00 AM	N23 N294 N477 N82 N306	N273-0 N463-0 N454-0 N63-1 N429-0 N42-0 N345-0 N167-0 N363-0 N48-0 N109-0 N406-0 N357-0 N468-0
279	U43	11/11/2019 9:00:00 AM	N277 N155 N121 N307 N114 N264	N55-0 N7-0 N177-0 N461-0 N212-0 N327-0 N360-1 N473-0
280	U35	11/11/2019 9:00:00 AM	N37 N116 N10 N358 N237 N398 N319 N297 N365 N197 N140 N247	N39-0 N434-0 N389-0 N390-0 N309-1 N344-0 N69-0 N410-1 N401-0
281	U52	11/11/2019 9:00:00 AM	N180 N133 N264 N57 N98 N457 N51 N454 N38 N352 N199 N31 N40 N193 N366	N485-0 N467-1 N383-0 N195-0 N393-0 N325-0 N112-0 N348-0 N478-0 N293-0 N131-0 N484-0 N451-0
282	U87	11/11/2019 9:00:00 AM	N319 N278 N421 N438 N182 N254 N96 N477 N24	N119-0 N141-0 N228-0 N450-0 N461-0
283	U2	11/11/2019 9:00:00 AM	N261 N11 N459 N392 N276 N292 N68 N491 N283 N77 N379 N48 N28 N377 N487	N75-0 N190-0 N412-1 N352-0 N358-0 N202-0 N393-0 N183-0 N335-0 N305-1 N143-0 N264-0
284	U33	11/11/2019 9:00:00 AM	N77 N56 N379 N452 N476 N227 N220 N235 N114 N143 N129 N307 N489 N195 N463 N68 N292	N434-0 N354-0 N488-0 N412-1 N181-0 N191-0 N355-0 N362-0
285	U48	11/11/2019 9:00:00 AM	N197 N466 N236 N150 N483 N161 N419 N78	N57-0 N207-0 N497-1 N404-0 N245-0 N121-1 N202-0
286	U64	11/11/2019 9:00:00 AM		N417-1 N144-0 N410-0 N421-0 N311-0 N22-1 N133-0 N340-0
287	U71	11/11/2019 9:00:00 AM	N418 N88 N96 N33 N171 N412 N60 N19 N182 N360	N479-0 N475-0 N316-0 N335-0 N216-0 N360-1 N477-1 N387-1 N481-0 N384-0
288	U50	11/11/2019 9:00:00 AM	N130 N287 N80 N5 N58	N111-0 N328-0 N423-0 N203-1 N179-1 N232-0 N354-1
289	U53	11/11/2019 9:00:00 AM	N362 N118 N211 N460 N133 N380 N198 N178 N472	N128-0 N399-0 N441-0 N253-0 N109-0 N8-0 N414-0 N20-0 N226-0 N387-0 N303-0 N331-0
290	U4	11/11/2019 9:00:00 AM	N132 N227 N58 N449 N51 N282 N98 N454 N425 N79 N215 N159	N418-0 N230-0 N265-0 N46-0 N243-0 N337-0 N255-1 N270-1 N267-0 N338-1 N304-0 N306-0 N370-0 N133-0
